orderNumber,item,dateIssued,dateChanged,orderStatus,orderTotalValue,approvedBy,supplierVendorCode,productSku,quantity,unitPrice,deliveryDate,still_to_be_delivered_qty,still_to_be_delivered_value,still_to_be_invoiced_qty,still_to_be_invoiced_value,contractReference,paymentTerms,requisitioner,costCenter
PO-133a589be5,2,2024-11-10 15:36:07,2024-11-12 15:36:07,Closed,40596.78,Michelle Davidson,SUP-24bdfd52,PROD-46e754,42,966.59,2025-01-09 15:36:07,0,0.0,34,32864.06,CTR-c51c9d4048,Net 60,Courtney Stone,CC-150
PO-133a589be5,3,2024-11-10 15:36:07,2024-12-09 15:36:07,Pending Approval,7466.72,Nicole Smith,SUP-24bdfd52,PROD-4011d4,8,933.34,2024-12-19 15:36:07,8,7466.72,8,7466.72,CTR-0668b26336,Net 90,Rebecca Lee,CC-150
PO-49f872be8e,1,2024-02-23 11:11:12,2024-02-27 11:11:12,Rejected,71894.16,Christopher Mitchell,SUP-35e2be79,PROD-4a8c21,78,921.72,2024-03-15 11:11:12,78,71894.16,78,71894.16,CTR-66481cb230,Net 30,Michael Perkins,CC-147
PO-49f872be8e,2,2024-02-23 11:11:12,2024-02-26 11:11:12,Closed,36222.48,Jennifer Patel,SUP-35e2be79,PROD-d15ce8,42,862.44,2024-04-04 11:11:12,0,0.0,17,14661.480000000001,CTR-36df01c056,Net 30,Steven Sims,CC-147
PO-49f872be8e,3,2024-02-23 11:11:12,2024-03-07 11:11:12,Closed,4595.76,Elizabeth Wu,SUP-35e2be79,PROD-25dd54,36,127.66,2024-04-03 11:11:12,0,0.0,27,3446.8199999999997,,Net 90,Jennifer Kirk,CC-147
PO-49f872be8e,4,2024-02-23 11:11:12,2024-03-18 11:11:12,Draft,78367.21,Eric Novak,SUP-35e2be79,PROD-566d0f,79,991.99,2024-03-17 11:11:12,79,78367.21,79,78367.21,,Net 60,Dana Woods,CC-147
PO-49f872be8e,5,2024-02-23 11:11:12,2024-03-10 11:11:12,Closed,3154.76,Lindsey Brooks,SUP-35e2be79,PROD-b365e2,7,450.68,2024-03-15 11:11:12,0,0.0,3,1352.04,,Net 60,Nicole Taylor,CC-147
PO-6a5f51ac29,1,2024-02-03 10:22:24,2024-02-07 10:22:24,Closed,4020.6000000000004,Sheila Camacho,SUP-03de0a6a,PROD-f1b76f,12,335.05,2024-03-14 10:22:24,0,0.0,0,0.0,,Net 60,Bradley Pace,CC-149
PO-6a5f51ac29,2,2024-02-03 10:22:24,2024-02-27 10:22:24,Closed,21007.7,Tiffany Duncan,SUP-03de0a6a,PROD-be7df3,35,600.22,2024-03-14 10:22:24,0,0.0,8,4801.76,CTR-9dab03e848,Net 30,Cheryl Moore,CC-149
PO-6a5f51ac29,3,2024-02-03 10:22:24,2024-02-11 10:22:24,Closed,8801.56,Alejandra Mosley,SUP-03de0a6a,PROD-f1b76f,37,237.88,2024-03-07 10:22:24,0,0.0,5,1189.4,CTR-d59b1d9a95,Net 90,Philip Strickland,CC-149
PO-6a5f51ac29,4,2024-02-03 10:22:24,2024-02-09 10:22:24,Closed,12582.08,Dwayne Williams,SUP-03de0a6a,PROD-c245f9,41,306.88,2024-03-08 10:22:24,0,0.0,17,5216.96,,Net 60,Linda Wilson,CC-149
PO-9aa2187474,1,2025-02-27 07:13:18,2025-03-14 07:13:18,Closed,68059.53,Paul Thomas,SUP-72589b92,PROD-c245f9,69,986.37,2025-04-09 07:13:18,0,0.0,25,24659.25,,Net 60,Penny Bradley,CC-155
PO-9aa2187474,2,2025-02-27 07:13:18,2025-03-11 07:13:18,Approved,47004.299999999996,Jacqueline Bell,SUP-72589b92,PROD-603bc4,90,522.27,2025-03-26 07:13:18,90,47004.299999999996,90,47004.299999999996,,Net 90,Ashley Martinez,CC-155
PO-ba84bbd64f,1,2024-11-19 07:30:07,2024-11-25 07:30:07,Closed,67393.9,Christopher Miller,SUP-c2a5676a,PROD-cb1527,86,783.65,2025-01-01 07:30:07,0,0.0,84,65826.59999999999,CTR-b342a719d3,Net 30,Angela Peters,CC-152
PO-184ffbaada,1,2024-11-10 11:28:36,2024-11-29 11:28:36,Closed,28553.28,Jacob Dillon,SUP-f23a29b3,PROD-2b1f58,32,892.29,2024-12-05 11:28:36,0,0.0,1,892.29,,Net 30,Tina Davis,CC-167
PO-184ffbaada,2,2024-11-10 11:28:36,2024-12-01 11:28:36,Partially Received,728.48,Margaret Pineda,SUP-f23a29b3,PROD-308023,2,364.24,2024-12-08 11:28:36,0,0.0,2,728.48,,Net 60,Jason Garcia,CC-167
PO-09968994e7,1,2024-01-13 02:36:29,2024-02-02 02:36:29,Partially Received,19369.2,Wendy Perkins,SUP-64bd9887,PROD-b5b045,20,968.46,2024-01-21 02:36:29,10,9684.6,13,12589.98,,Net 90,Theresa Robinson,CC-155
PO-09968994e7,2,2024-01-13 02:36:29,2024-02-06 02:36:29,Approved,68330.92,Jessica Hill,SUP-64bd9887,PROD-25dd54,73,936.04,2024-01-23 02:36:29,73,68330.92,73,68330.92,,Net 30,Michael Black,CC-155
PO-4afa21055f,1,2025-07-16 16:37:15,2025-08-13 16:37:15,Closed,30784.56,Elizabeth Lynch,SUP-dd791f34,PROD-e2f1cc,38,810.12,2025-08-10 16:37:15,0,0.0,7,5670.84,CTR-fed6d652b6,Net 30,Maria Jackson,CC-180
PO-30c1712519,1,2024-12-20 07:31:36,2025-01-05 07:31:36,Draft,16642.5,Amanda Johnson,SUP-4bc6d876,PROD-3df99f,50,332.85,2025-01-22 07:31:36,50,16642.5,50,16642.5,CTR-a918a47720,Net 90,Virginia Brown,CC-151
PO-30c1712519,2,2024-12-20 07:31:36,2024-12-27 07:31:36,Closed,3837.09,Ricardo Griffith,SUP-4bc6d876,PROD-cb1527,67,57.27,2025-01-01 07:31:36,0,0.0,46,2634.42,,Net 60,Marcia Jackson,CC-151
PO-ce78032d79,1,2024-11-08 14:53:44,2024-11-24 14:53:44,Delivered,31537.66,Stephanie Love,SUP-9d604aae,PROD-dfd536,77,409.58,2024-12-23 14:53:44,0,0.0,77,31537.66,CTR-2ae57292fe,Net 90,Angelica Baker,CC-167
PO-ce78032d79,2,2024-11-08 14:53:44,2024-11-30 14:53:44,Closed,24371.4,Heather Robinson,SUP-9d604aae,PROD-941d6e,60,406.19,2024-11-29 14:53:44,0,0.0,49,19903.31,,Net 90,James Moore,CC-167
PO-ce78032d79,3,2024-11-08 14:53:44,2024-12-04 14:53:44,Partially Received,2998.29,Troy Peters,SUP-9d604aae,PROD-ace40b,3,999.43,2024-12-04 14:53:44,0,0.0,1,999.43,,Net 30,Kathy Collins,CC-167
PO-ce78032d79,4,2024-11-08 14:53:44,2024-12-07 14:53:44,Closed,4966.0199999999995,Peter Matthews,SUP-9d604aae,PROD-4a8c21,18,275.89,2024-11-20 14:53:44,0,0.0,1,275.89,,Net 30,Amanda Mendoza MD,CC-167
PO-496d7e987c,1,2025-09-01 23:19:40,2025-09-22 23:19:40,Cancelled,43750.2,Leah Dixon,SUP-b7eb23ec,PROD-4011d4,78,560.9,2025-10-24 23:19:40,78,43750.2,78,43750.2,,Net 30,Diana Day,CC-169
PO-496d7e987c,2,2025-09-01 23:19:40,2025-09-09 23:19:40,Partially Received,55566.73,Curtis Rivera,SUP-b7eb23ec,PROD-d4e5a4,71,782.63,2025-10-10 23:19:40,56,43827.28,56,43827.28,,Net 30,Jesse Wallace,CC-169
PO-496d7e987c,3,2025-09-01 23:19:40,2025-09-08 23:19:40,Closed,36599.0,Amy Scott,SUP-b7eb23ec,PROD-06958f,50,731.98,2025-09-28 23:19:40,0,0.0,24,17567.52,,Net 30,Richard Woods,CC-169
PO-496d7e987c,4,2025-09-01 23:19:40,2025-09-23 23:19:40,Approved,6827.76,Clifford Ray,SUP-b7eb23ec,PROD-8e8749,24,284.49,2025-10-02 23:19:40,24,6827.76,24,6827.76,CTR-9e0b53f2af,Net 30,Ryan Johnson,CC-169
PO-5a20f9fc30,1,2024-09-16 02:53:33,2024-10-05 02:53:33,Issued,57336.3,David Bell,SUP-99811f39,PROD-05b75b,70,819.09,2024-11-01 02:53:33,31,25391.79,45,36859.05,,Net 90,Timothy Sparks,CC-145
PO-5a20f9fc30,2,2024-09-16 02:53:33,2024-09-18 02:53:33,Issued,58469.4,Sarah Becker,SUP-99811f39,PROD-3df99f,99,590.6,2024-09-30 02:53:33,42,24805.2,51,30120.600000000002,CTR-b9ff683019,Net 30,Mr. Daniel Dean,CC-145
PO-5a20f9fc30,3,2024-09-16 02:53:33,2024-10-15 02:53:33,Delivered,10323.84,Leslie Campbell,SUP-99811f39,PROD-58f4ab,19,543.36,2024-11-02 02:53:33,0,0.0,11,5976.96,CTR-31b475379a,Net 30,Pamela Nolan,CC-145
PO-5a20f9fc30,4,2024-09-16 02:53:33,2024-10-08 02:53:33,Closed,8162.400000000001,Michael Thompson,SUP-99811f39,PROD-4a8c21,19,429.6,2024-09-25 02:53:33,0,0.0,5,2148.0,,Net 30,Autumn Smith,CC-145
PO-e4ffadcf2d,1,2024-03-15 09:14:58,2024-04-05 09:14:58,Partially Received,14965.56,Ann Clark,SUP-342d519f,PROD-4682f0,62,241.38,2024-04-15 09:14:58,6,1448.28,59,14241.42,CTR-8cdf9db05a,Net 60,Cole Mullen DDS,CC-104
PO-e4ffadcf2d,2,2024-03-15 09:14:58,2024-03-26 09:14:58,Closed,40172.78,Suzanne Marquez,SUP-342d519f,PROD-3df99f,94,427.37,2024-04-06 09:14:58,0,0.0,12,5128.4400000000005,CTR-1b10811989,Net 90,Joshua Koch,CC-104
PO-e4ffadcf2d,3,2024-03-15 09:14:58,2024-03-31 09:14:58,Cancelled,29620.86,Maria Acosta,SUP-342d519f,PROD-ab0b6f,82,361.23,2024-05-14 09:14:58,82,29620.86,82,29620.86,,Net 30,Bruce Caldwell,CC-104
PO-db7b78a494,1,2024-08-26 16:15:42,2024-08-27 16:15:42,Draft,3166.08,James Shea,SUP-d5b1c1b8,PROD-d4e5a4,6,527.68,2024-09-10 16:15:42,6,3166.08,6,3166.08,CTR-b416d403fd,Net 30,Barry Stephenson,CC-112
PO-db7b78a494,2,2024-08-26 16:15:42,2024-08-31 16:15:42,Approved,48878.4,Marissa Moore,SUP-d5b1c1b8,PROD-dfd536,51,958.4,2024-10-21 16:15:42,51,48878.4,51,48878.4,,Net 60,Thomas Harris,CC-112
PO-db7b78a494,3,2024-08-26 16:15:42,2024-09-03 16:15:42,Closed,72451.47,Tanya Mcclain,SUP-d5b1c1b8,PROD-383999,91,796.17,2024-10-02 16:15:42,0,0.0,22,17515.739999999998,,Net 30,Tiffany Vaughan,CC-112
PO-db7b78a494,4,2024-08-26 16:15:42,2024-09-13 16:15:42,Closed,27900.91,Ronald Silva,SUP-d5b1c1b8,PROD-84fe5e,41,680.51,2024-09-14 16:15:42,0,0.0,32,21776.32,,Net 90,Troy Mcneil,CC-112
PO-db7b78a494,5,2024-08-26 16:15:42,2024-09-04 16:15:42,Pending Approval,34121.85,Julie Lopez,SUP-d5b1c1b8,PROD-84fa90,35,974.91,2024-09-03 16:15:42,35,34121.85,35,34121.85,,Net 30,Vanessa Sutton,CC-112
PO-2bf615fdbd,1,2024-09-03 23:53:28,2024-09-16 23:53:28,Closed,17153.2,Mr. Jeffrey Smith,SUP-2e75bb4f,PROD-7099f0,38,451.4,2024-10-24 23:53:28,0,0.0,1,451.4,,Net 60,Ryan Quinn,CC-120
PO-2bf615fdbd,2,2024-09-03 23:53:28,2024-09-14 23:53:28,Delivered,22743.27,Barry Rivera,SUP-2e75bb4f,PROD-58f4ab,99,229.73,2024-10-14 23:53:28,0,0.0,1,229.73,CTR-edc15c5918,Net 90,Allison Hartman,CC-120
PO-2bf615fdbd,3,2024-09-03 23:53:28,2024-09-16 23:53:28,Closed,11372.21,Richard Clark,SUP-2e75bb4f,PROD-64248b,53,214.57,2024-09-18 23:53:28,0,0.0,3,643.71,CTR-4cff9ac5a0,Net 30,Theodore Snow,CC-120
PO-2bf615fdbd,4,2024-09-03 23:53:28,2024-09-07 23:53:28,Closed,28873.57,David Andrews,SUP-2e75bb4f,PROD-6d7c4f,71,406.67,2024-10-19 23:53:28,0,0.0,5,2033.3500000000001,,Net 30,Edward Taylor,CC-120
PO-2bf615fdbd,5,2024-09-03 23:53:28,2024-09-30 23:53:28,Delivered,2026.42,Jaime Cisneros,SUP-2e75bb4f,PROD-52f2c3,22,92.11,2024-10-11 23:53:28,0,0.0,13,1197.43,CTR-dd4d180d8c,Net 30,Eric Graham,CC-120
PO-d5871ef346,1,2025-05-13 16:26:02,2025-06-02 16:26:02,Delivered,1300.65,James Lynn,SUP-f86986df,PROD-c49fe1,65,20.01,2025-06-02 16:26:02,0,0.0,49,980.4900000000001,,Net 60,Kayla Reed,CC-175
PO-a389e1681b,1,2025-02-20 10:36:33,2025-03-05 10:36:33,Issued,18573.2,Terry Hamilton,SUP-f37582a8,PROD-b351f9,40,464.33,2025-03-16 10:36:33,34,15787.22,39,18108.87,,Net 60,Brady Mitchell,CC-109
PO-a389e1681b,2,2025-02-20 10:36:33,2025-02-26 10:36:33,Delivered,1994.6100000000001,David Spencer,SUP-f37582a8,PROD-f7d314,3,664.87,2025-04-12 10:36:33,0,0.0,0,0.0,,Net 60,Joseph Price,CC-109
PO-a389e1681b,3,2025-02-20 10:36:33,2025-03-03 10:36:33,Closed,3610.3199999999997,Lauren Mcclure,SUP-f37582a8,PROD-fdeefa,14,257.88,2025-04-19 10:36:33,0,0.0,7,1805.1599999999999,,Net 30,Kayla Thomas,CC-109
PO-60a01b14e0,1,2025-03-01 05:35:01,2025-03-07 05:35:01,Issued,28852.800000000003,Anthony Cummings,SUP-9c2971cf,PROD-b5b045,48,601.1,2025-04-18 05:35:01,8,4808.8,15,9016.5,,Net 30,Trevor Baker,CC-176
PO-60a01b14e0,2,2025-03-01 05:35:01,2025-03-31 05:35:01,Approved,8076.599999999999,Candice Carpenter,SUP-9c2971cf,PROD-cc512e,90,89.74,2025-04-04 05:35:01,90,8076.599999999999,90,8076.599999999999,,Net 90,Angela Snyder,CC-176
PO-60a01b14e0,3,2025-03-01 05:35:01,2025-03-11 05:35:01,Closed,930.03,Alyssa Butler,SUP-9c2971cf,PROD-3df99f,1,930.03,2025-03-15 05:35:01,0,0.0,0,0.0,CTR-ed9e1b87a9,Net 60,Tyrone Bowen,CC-176
PO-60a01b14e0,4,2025-03-01 05:35:01,2025-03-28 05:35:01,Closed,62812.08,Nathaniel Strickland,SUP-9c2971cf,PROD-25dd54,69,910.32,2025-04-21 05:35:01,0,0.0,68,61901.76,CTR-3dee49aaf7,Net 30,Richard Howe MD,CC-176
PO-60a01b14e0,5,2025-03-01 05:35:01,2025-03-16 05:35:01,Approved,60178.159999999996,Wayne Rose,SUP-9c2971cf,PROD-e34810,82,733.88,2025-04-28 05:35:01,82,60178.159999999996,82,60178.159999999996,,Net 30,Jill Scott,CC-176
PO-cb2218e3cf,1,2025-09-25 09:52:04,2025-10-20 09:52:04,Closed,49321.799999999996,Travis Reed,SUP-49cf6baf,PROD-64f1eb,90,548.02,2025-10-31 09:52:04,0,0.0,1,548.02,,Net 60,Samantha Maxwell,CC-163
PO-cb2218e3cf,2,2025-09-25 09:52:04,2025-10-18 09:52:04,Closed,6107.4,Jill Martin,SUP-49cf6baf,PROD-1fc1b5,45,135.72,2025-10-26 09:52:04,0,0.0,30,4071.6,,Net 90,Jose Le,CC-163
PO-cb2218e3cf,3,2025-09-25 09:52:04,2025-09-27 09:52:04,Issued,1942.7400000000002,Randy Jennings,SUP-49cf6baf,PROD-58f4ab,18,107.93,2025-10-07 09:52:04,14,1511.02,14,1511.02,,Net 90,Xavier Wiggins,CC-163
PO-8da897421d,1,2025-01-14 19:25:42,2025-01-28 19:25:42,Closed,16502.45,Richard Lawrence,SUP-06835418,PROD-c649de,19,868.55,2025-03-12 19:25:42,0,0.0,8,6948.4,CTR-72507c97f5,Net 60,April White,CC-152
PO-8da897421d,2,2025-01-14 19:25:42,2025-02-09 19:25:42,Draft,17725.1,Jason Williams,SUP-06835418,PROD-c49fe1,19,932.9,2025-02-12 19:25:42,19,17725.1,19,17725.1,,Net 60,Brian Rosales,CC-152
PO-8da897421d,3,2025-01-14 19:25:42,2025-01-29 19:25:42,Closed,29944.8,Melissa Lopez,SUP-06835418,PROD-46e754,60,499.08,2025-03-10 19:25:42,0,0.0,44,21959.52,,Net 30,Danielle Palmer,CC-152
PO-8da897421d,4,2025-01-14 19:25:42,2025-01-24 19:25:42,Closed,19221.5,Lisa Mitchell,SUP-06835418,PROD-603bc4,37,519.5,2025-02-03 19:25:42,0,0.0,22,11429.0,CTR-7883de7672,Net 90,Derek Garcia,CC-152
PO-8da897421d,5,2025-01-14 19:25:42,2025-01-15 19:25:42,Issued,31334.940000000002,Ryan Graham,SUP-06835418,PROD-cfaaa2,39,803.46,2025-02-08 19:25:42,29,23300.34,29,23300.34,,Net 30,Jason Moreno,CC-152
PO-2f93c3b7ea,1,2024-10-02 07:18:26,2024-10-21 07:18:26,Closed,14339.8,Kristin Savage,SUP-6485ce65,PROD-fee5a8,20,716.99,2024-10-19 07:18:26,0,0.0,10,7169.9,,Net 90,Derrick Harris,CC-137
PO-2f93c3b7ea,2,2024-10-02 07:18:26,2024-10-19 07:18:26,Cancelled,5004.75,Ricky Hall,SUP-6485ce65,PROD-fdeefa,25,200.19,2024-11-10 07:18:26,25,5004.75,25,5004.75,,Net 30,David Avery,CC-137
PO-2f93c3b7ea,3,2024-10-02 07:18:26,2024-10-28 07:18:26,Closed,631.2,Seth Macdonald,SUP-6485ce65,PROD-ad764f,1,631.2,2024-11-18 07:18:26,0,0.0,0,0.0,CTR-fb13f49c91,Net 30,Nicholas Williams,CC-137
PO-2f93c3b7ea,4,2024-10-02 07:18:26,2024-10-20 07:18:26,Issued,2299.6,James Cruz,SUP-6485ce65,PROD-fee5a8,10,229.96,2024-10-29 07:18:26,7,1609.72,7,1609.72,,Net 90,Tina Conner,CC-137
PO-2f93c3b7ea,5,2024-10-02 07:18:26,2024-10-16 07:18:26,Closed,15252.0,Michael Sweeney,SUP-6485ce65,PROD-55cd75,80,190.65,2024-11-16 07:18:26,0,0.0,55,10485.75,,Net 30,Mike Kerr,CC-137
PO-bf249426ab,1,2025-02-02 18:56:48,2025-02-10 18:56:48,Closed,3540.1499999999996,Shawn Frye,SUP-d5b1c1b8,PROD-15b9c4,5,708.03,2025-04-01 18:56:48,0,0.0,3,2124.09,,Net 30,Sean Cox,CC-121
PO-bf249426ab,2,2025-02-02 18:56:48,2025-02-09 18:56:48,Closed,6981.240000000001,Lori Callahan,SUP-d5b1c1b8,PROD-3ae91c,14,498.66,2025-03-10 18:56:48,0,0.0,4,1994.64,,Net 60,Marcia Anderson,CC-121
PO-bf249426ab,3,2025-02-02 18:56:48,2025-02-27 18:56:48,Partially Received,10718.4,Christian Bell,SUP-d5b1c1b8,PROD-06958f,40,267.96,2025-02-15 18:56:48,10,2679.6,39,10450.439999999999,CTR-1c19871abb,Net 30,Dr. Taylor Williams DDS,CC-121
PO-bf249426ab,4,2025-02-02 18:56:48,2025-03-03 18:56:48,Closed,8013.69,Zachary Macias,SUP-d5b1c1b8,PROD-1fc1b5,9,890.41,2025-03-01 18:56:48,0,0.0,9,8013.69,,Net 90,Tiffany Glover,CC-121
PO-bf249426ab,5,2025-02-02 18:56:48,2025-02-11 18:56:48,Rejected,46555.200000000004,Paul Boyd,SUP-d5b1c1b8,PROD-7099f0,61,763.2,2025-02-24 18:56:48,61,46555.200000000004,61,46555.200000000004,,Net 90,Kevin Brewer,CC-121
PO-365febe92c,1,2025-06-27 23:55:04,2025-07-20 23:55:04,Closed,3993.9199999999996,Brandon Stewart,SUP-35e2be79,PROD-25dd54,7,570.56,2025-08-22 23:55:04,0,0.0,3,1711.6799999999998,,Net 90,Thomas Miranda,CC-117
PO-365febe92c,2,2025-06-27 23:55:04,2025-07-13 23:55:04,Partially Received,9496.68,Jennifer Middleton,SUP-35e2be79,PROD-55cd75,12,791.39,2025-07-23 23:55:04,2,1582.78,5,3956.95,,Net 60,Jennifer Brennan,CC-117
PO-365febe92c,3,2025-06-27 23:55:04,2025-07-15 23:55:04,Issued,58022.96000000001,Jose Mcbride,SUP-35e2be79,PROD-383999,59,983.44,2025-07-25 23:55:04,14,13768.16,44,43271.36,CTR-9ba21114d6,Net 60,Ryan Reyes,CC-117
PO-2eefc7e369,1,2023-12-03 06:19:46,2023-12-28 06:19:46,Partially Received,18168.7,Robert Olsen,SUP-8f16b703,PROD-c49fe1,22,825.85,2024-01-06 06:19:46,8,6606.8,11,9084.35,,Net 30,Aaron Morris,CC-133
PO-2eefc7e369,2,2023-12-03 06:19:46,2023-12-22 06:19:46,Delivered,69949.8,Paul Davenport,SUP-8f16b703,PROD-72bccd,90,777.22,2023-12-30 06:19:46,0,0.0,34,26425.48,,Net 90,Gregg Robertson,CC-133
PO-2eefc7e369,3,2023-12-03 06:19:46,2023-12-13 06:19:46,Closed,22227.71,Emily Sherman,SUP-8f16b703,PROD-cc512e,47,472.93,2024-01-11 06:19:46,0,0.0,28,13242.04,CTR-848f8a3643,Net 60,Colleen Walker,CC-133
PO-2eefc7e369,4,2023-12-03 06:19:46,2023-12-28 06:19:46,Rejected,3971.3,Fernando Hernandez,SUP-8f16b703,PROD-8f6669,5,794.26,2023-12-28 06:19:46,5,3971.3,5,3971.3,,Net 90,Andres Richardson,CC-133
PO-2e2c00e379,1,2024-01-04 01:41:10,2024-02-03 01:41:10,Closed,2195.84,Erik Cline,SUP-71835ef8,PROD-d4e5a4,64,34.31,2024-01-16 01:41:10,0,0.0,44,1509.64,,Net 60,Michael Curtis,CC-170
PO-2e2c00e379,2,2024-01-04 01:41:10,2024-01-11 01:41:10,Pending Approval,13037.64,Steven Miller,SUP-71835ef8,PROD-dcb370,44,296.31,2024-01-23 01:41:10,44,13037.64,44,13037.64,,Net 60,Stephen Stein,CC-170
PO-205eb2a3c2,1,2024-01-05 12:14:57,2024-01-08 12:14:57,Delivered,2299.93,Robert Bowman,SUP-cab9caf8,PROD-55cd75,17,135.29,2024-02-08 12:14:57,0,0.0,10,1352.8999999999999,,Net 60,Regina Wilson,CC-133
PO-666a2e963e,1,2025-04-24 17:19:37,2025-05-05 17:19:37,Closed,31080.96,Shelby Kim,SUP-555eadb3,PROD-0a9474,64,485.64,2025-06-16 17:19:37,0,0.0,55,26710.2,,Net 60,Daniel Ramirez,CC-166
PO-666a2e963e,2,2025-04-24 17:19:37,2025-05-18 17:19:37,Closed,18570.2,Brian Farley,SUP-555eadb3,PROD-2b1f58,92,201.85,2025-06-02 17:19:37,0,0.0,47,9486.949999999999,CTR-c86f954fbe,Net 30,Kristin Floyd,CC-166
PO-666a2e963e,3,2025-04-24 17:19:37,2025-05-12 17:19:37,Closed,5664.88,Sydney Ware,SUP-555eadb3,PROD-d8b0da,13,435.76,2025-05-17 17:19:37,0,0.0,8,3486.08,CTR-0b000f23cd,Net 60,Jonathan Wells,CC-166
PO-bb7b8955af,1,2025-05-10 13:56:23,2025-06-07 13:56:23,Approved,13721.199999999999,Jamie Sweeney,SUP-c0ba57fc,PROD-46e754,40,343.03,2025-07-05 13:56:23,40,13721.199999999999,40,13721.199999999999,,Net 60,Sharon Evans,CC-150
PO-bb7b8955af,2,2025-05-10 13:56:23,2025-05-25 13:56:23,Approved,18019.260000000002,Joy Morales,SUP-c0ba57fc,PROD-2f18bd,49,367.74,2025-06-28 13:56:23,49,18019.260000000002,49,18019.260000000002,,Net 60,Robert Wilson,CC-150
PO-27652dbeaa,1,2023-10-18 11:53:11,2023-10-19 11:53:11,Approved,20317.11,Andrew Villegas,SUP-b7eb23ec,PROD-84fe5e,87,233.53,2023-11-13 11:53:11,87,20317.11,87,20317.11,,Net 90,Danielle Raymond,CC-144
PO-27652dbeaa,2,2023-10-18 11:53:11,2023-11-06 11:53:11,Closed,25581.8,Sandra Moore,SUP-b7eb23ec,PROD-1fc1b5,74,345.7,2023-11-02 11:53:11,0,0.0,22,7605.4,,Net 30,Taylor Brown,CC-144
PO-27652dbeaa,3,2023-10-18 11:53:11,2023-10-21 11:53:11,Partially Received,59129.6,Gabriel Mason,SUP-b7eb23ec,PROD-c9282b,64,923.9,2023-11-18 11:53:11,28,25869.2,51,47118.9,,Net 60,Carl Sanders,CC-144
PO-27652dbeaa,4,2023-10-18 11:53:11,2023-11-04 11:53:11,Approved,15676.699999999999,Gregory Romero,SUP-b7eb23ec,PROD-46e754,62,252.85,2023-12-04 11:53:11,62,15676.699999999999,62,15676.699999999999,,Net 60,Matthew Williams,CC-144
PO-df5e93942c,1,2024-07-23 19:28:13,2024-08-05 19:28:13,Delivered,1692.0,Timothy Hernandez,SUP-2d89fb59,PROD-308023,75,22.56,2024-08-03 19:28:13,0,0.0,40,902.4,,Net 30,Vickie Green,CC-140
PO-df5e93942c,2,2024-07-23 19:28:13,2024-07-24 19:28:13,Closed,29795.2,Erica Nelson,SUP-2d89fb59,PROD-e34810,80,372.44,2024-09-11 19:28:13,0,0.0,33,12290.52,,Net 90,Michelle Lynch,CC-140
PO-2dfaabe13c,1,2024-12-14 02:22:14,2024-12-22 02:22:14,Delivered,10899.750000000002,Angelica Ramos,SUP-745fa4d9,PROD-725f6a,75,145.33,2025-01-13 02:22:14,0,0.0,16,2325.28,CTR-a148761222,Net 30,Shannon Williams,CC-161
PO-2dfaabe13c,2,2024-12-14 02:22:14,2025-01-02 02:22:14,Issued,28870.559999999998,Kevin Shepherd,SUP-745fa4d9,PROD-be104f,41,704.16,2024-12-24 02:22:14,10,7041.599999999999,20,14083.199999999999,,Net 60,Christopher Nguyen,CC-161
PO-7d70ecfc15,1,2024-03-25 05:10:26,2024-04-18 05:10:26,Cancelled,8828.300000000001,Catherine Baker DDS,SUP-49439d6f,PROD-30bc83,26,339.55,2024-04-23 05:10:26,26,8828.300000000001,26,8828.300000000001,CTR-a094907449,Net 90,Todd Walker,CC-167
PO-7d70ecfc15,2,2024-03-25 05:10:26,2024-04-24 05:10:26,Issued,50455.44,Kaitlin Huynh,SUP-49439d6f,PROD-2b1f58,71,710.64,2024-04-26 05:10:26,54,38374.56,60,42638.4,,Net 60,Jeffrey Cowan,CC-167
PO-7d70ecfc15,3,2024-03-25 05:10:26,2024-04-11 05:10:26,Rejected,2073.64,Jessica Wilson,SUP-49439d6f,PROD-fee5a8,94,22.06,2024-05-03 05:10:26,94,2073.64,94,2073.64,,Net 90,Janet Harris,CC-167
PO-277a34ad91,1,2024-09-18 17:59:25,2024-10-15 17:59:25,Draft,2992.0,Ronald Fowler,SUP-a7832de5,PROD-c245f9,20,149.6,2024-10-09 17:59:25,20,2992.0,20,2992.0,CTR-3e24121bd2,Net 60,Joseph Harris,CC-180
PO-277a34ad91,2,2024-09-18 17:59:25,2024-10-05 17:59:25,Closed,31961.36,Jonathan Wells,SUP-a7832de5,PROD-1fc1b5,68,470.02,2024-11-17 17:59:25,0,0.0,23,10810.46,,Net 30,Linda Thomas,CC-180
PO-277a34ad91,3,2024-09-18 17:59:25,2024-10-17 17:59:25,Closed,27236.72,Connie Willis,SUP-a7832de5,PROD-4011d4,28,972.74,2024-10-13 17:59:25,0,0.0,14,13618.36,,Net 60,Tanya Rasmussen,CC-180
PO-277a34ad91,4,2024-09-18 17:59:25,2024-09-20 17:59:25,Partially Received,28970.12,Laura Nichols,SUP-a7832de5,PROD-cc512e,31,934.52,2024-11-10 17:59:25,10,9345.2,18,16821.36,CTR-6bd33778ff,Net 60,Kimberly Bradley,CC-180
